iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkuDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkuDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkuDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkuDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkuDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkuDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkuDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkuDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkuDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkuDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkuDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkuDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkuDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkuDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkuDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkuDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkuDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkuDfrac(1.16)	LnPrior	LnData	LnPosterior
1050	-0.883924	-0.0721109	-1.27698	-1.38796	-1.62915	0.393638	0.968425	0.199713	0.485596	0.697032	1.53617	1.77031	1.20595	0.31013	-1.77991	-2.40862	0.878886	0.117252	0.304576	-0.179562	-1.72007	-0.163746	1.50933	-0.572465	1.86474	0.116416	-0.0535828	0.388421	0.984012	-1.2035	0.48088	-2.89632	0.430085	2.04302	1.17951	-0.249375	-0.611285	-0.133078	1.3891	1.21319	2.29703	1.23865	-0.333668	1.03621	1.62078	-1.4586	-0.575366	-1.52201	1.26214	0.402568	-1.13488	-1.79504	0.942257	0.303534	0.287869	-0.296478	0.765053	-0.814428	1.25708	-2.58962	-1.44469	-0.721487	1.25933	1.75764	-1.0552	-0.411447	0.0176977	1.049	2.18362	-0.339444	1.35883	-0.387352	-0.0799755	1.48563	-0.551792	-1.06062	-0.343705	0.67827	2.19617	0.701181	-0.413735	-0.70296	0.751124	0.509007	0.105506	0.0528917	-0.273608	0.503543	0.0175615	-0.299701	-1.66448	-2.06304	0.680841	-1.420870e+002	-1.268095e+003	-1.410182e+003
1100	-0.845355	-0.38966	-1.31693	-1.57314	-1.4545	0.394238	1.14289	0.466563	0.423326	0.511255	1.54705	1.97065	1.2958	0.0830061	-1.93983	0.0146035	-0.550226	0.273131	0.110552	-0.0667422	-0.381961	0.457363	1.71889	-0.329125	0.665408	-0.416815	-0.083747	0.501956	0.656883	0.522642	-0.626032	-1.76962	0.215749	1.84909	0.763773	0.318342	0.496262	-0.725574	1.60704	0.751074	0.293599	0.789447	-1.07688	1.02267	-0.190901	-0.21276	0.505035	-2.52328	1.05563	1.07716	0.0496558	-0.965923	0.861058	0.440285	1.69033	-0.284838	1.05006	-1.21444	1.21675	-1.85546	-0.334696	-0.651593	1.32577	1.74526	-0.298613	-0.732692	0.0423242	1.03966	1.79904	0.357731	1.4894	0.433392	-0.695983	1.12753	-0.526892	0.15948	0.207158	1.01467	1.86566	-1.12013	1.28543	1.57353	0.338664	1.10339	-0.46024	0.746958	0.488639	0.0607244	-0.313051	-0.50785	0.421089	-1.32816	0.589815	-1.258901e+002	-1.289155e+003	-1.415045e+003
1150	-0.826173	0.0881936	-1.20227	-1.47373	-1.3093	0.421486	1.53938	0.0875289	0.322299	0.621952	1.58108	1.73086	1.26479	-0.415847	-1.35272	-0.148855	0.690782	0.00579682	0.211528	-0.659685	-0.568183	-0.844093	1.12322	-0.563885	0.286527	0.431712	-2.00004	-0.0603802	0.281065	-0.566011	0.22063	-2.58481	-0.405125	1.80799	-1.52409	1.55198	-1.03947	-0.751398	1.44082	1.06854	-0.231048	1.17968	-1.29218	0.731798	-0.456152	-1.18059	0.601586	-2.24803	0.76799	0.678299	-1.26685	-1.2586	0.260173	-0.109768	0.143624	1.21596	0.590133	-1.72794	1.02338	-1.97971	-0.246713	0.131065	0.900049	1.47033	-0.270229	-1.56185	-0.156666	0.926782	1.88047	1.90226	1.75995	0.0425741	-0.654226	0.994718	0.128727	0.527535	-0.74731	0.533504	1.67276	0.320169	1.64507	-0.101889	0.0900472	0.766698	0.0304264	0.354303	-0.264078	0.143589	-0.19867	-0.67864	-1.4653	-1.16017	0.372016	-1.319068e+002	-1.280663e+003	-1.412570e+003
1200	-0.904236	0.488374	-1.00077	-1.64806	-1.36592	0.483369	1.49849	0.471326	0.488997	0.587114	1.58082	1.94379	1.26466	-0.056884	-1.70163	-0.255754	0.939067	0.192544	-0.0734578	-0.345951	-1.21078	0.30837	1.11683	-0.557273	-0.575172	0.705645	-1.17383	-0.0526613	0.947754	0.0474184	-1.51331	-1.80319	0.228645	1.72942	0.686221	0.364874	0.148098	-0.444296	0.57092	0.354595	2.70558	1.06985	-0.654292	0.366044	-0.752692	-0.0633946	0.517568	-1.9402	1.31097	-0.801506	-1.1007	-0.064487	0.644119	0.114975	-0.100139	-0.671097	0.282563	-1.46914	1.09645	-2.24784	-0.489159	0.691494	0.630696	1.48483	-0.738128	-0.845102	0.439555	0.89322	1.72094	-0.285802	0.987227	0.633495	-0.683041	1.262	-0.196976	-1.23324	-0.311369	0.570771	1.68401	0.315227	-0.0648595	0.383799	0.651961	0.68537	1.38382	0.622377	-0.101295	0.260118	-0.300229	-0.776556	-0.173732	-1.32083	0.410927	-1.252869e+002	-1.278941e+003	-1.404228e+003
1250	-0.815734	0.242532	-1.1561	-1.5528	-1.50188	0.407298	1.37712	0.142719	0.414126	0.593275	1.5233	1.81212	1.23938	0.0606376	-1.80216	-0.442302	-0.143569	0.155781	-0.0227598	-0.894232	1.05627	0.012275	1.58986	-1.00864	1.17061	-1.12972	-0.748777	-0.220655	1.10577	-0.656018	-1.48565	-2.06429	0.362327	1.96473	-0.367305	0.629901	-0.585773	-0.629778	1.03365	0.746825	2.43878	1.22111	-0.788061	0.637057	-0.187115	0.0431224	0.0113676	-1.77108	1.11936	-0.0916028	-0.185188	-1.47788	0.976365	-0.0680835	1.2448	1.13952	0.690285	-1.26788	1.04386	-2.16885	-1.03859	0.306322	0.887872	1.10191	-0.472141	1.04223	0.603706	1.34733	1.8991	-1.00169	-0.116098	0.794683	-0.251957	1.25983	1.63928	0.0438642	0.0356512	1.14576	1.84314	0.899503	0.73158	-1.34657	0.29527	0.850058	1.23765	1.97769	0.564601	0.68764	-0.607666	-0.572235	-0.413543	-1.05259	0.658741	-1.331294e+002	-1.284559e+003	-1.417688e+003
1300	-0.76174	0.301468	-1.30358	-1.60147	-1.30032	0.39892	1.58922	0.320317	0.343313	0.453904	1.52673	1.90386	1.23897	-0.574216	-1.04294	-0.9874	1.4375	-0.314346	-0.0954039	-0.260475	-0.961252	0.412183	1.64246	-0.903311	0.696714	0.051848	-0.96492	-0.157745	0.549878	0.162367	-0.931686	-2.41928	0.450953	1.48695	0.258045	0.207116	-0.66924	-1.27119	1.14332	1.76545	2.72659	2.09034	-2.14319	0.278324	0.766698	-0.297626	0.137361	-2.45885	0.750379	1.32537	0.364359	-1.49662	0.733499	0.00915439	-0.982133	0.58523	0.395959	-2.21415	1.35839	-2.35346	-0.0424987	0.483083	1.25819	1.06211	-0.351489	0.285931	0.630779	0.997167	1.84696	2.17102	1.12643	-0.0627543	-0.938594	0.792127	-0.455265	1.71855	-0.365452	0.685485	1.3699	-0.288534	1.72179	-0.94622	-0.10856	0.312772	0.841558	0.56851	-0.458764	-0.210969	-0.650396	-0.373648	-0.572178	-2.08421	0.354145	-1.403067e+002	-1.270629e+003	-1.410935e+003
1350	-0.739844	0.117309	-0.957824	-1.69796	-1.26408	0.359366	1.5051	0.154168	0.53487	0.594319	1.67315	1.79122	1.25745	-0.435099	-1.60069	-0.554621	0.963154	-0.219473	-0.0458283	-0.963178	0.995445	0.400549	1.13119	-1.19003	-0.38263	-0.0114851	0.114002	-0.447785	0.703497	0.200694	0.206447	-1.991	0.605755	1.5029	-0.175579	-0.720526	-0.257798	-0.783148	0.788662	0.22691	0.650786	1.11245	-0.913818	0.163545	-0.523849	-0.857452	0.588407	-2.18298	0.416709	0.170096	0.036049	-0.338829	0.677532	-0.361147	1.2854	-1.61392	-0.126788	-1.16528	1.2349	-2.22252	-0.683937	0.175709	0.628568	1.29244	-0.526739	0.191759	0.87395	0.711897	2.02573	-1.11514	-0.470542	0.839727	-0.663012	1.10712	1.68987	-0.636938	-0.589004	0.520146	1.69748	0.361484	-0.231248	-0.293143	-0.165281	0.551225	0.174174	-0.0459383	-0.255045	0.16209	-0.418314	-1.00625	1.71628	-1.00824	0.234489	-1.221356e+002	-1.293170e+003	-1.415306e+003
1400	-0.71641	-0.0963398	-1.09834	-1.82547	-1.26228	0.412411	1.36623	0.395514	0.499569	0.749389	1.53821	1.76947	1.24628	-0.797032	-1.23526	0.472013	1.27133	-0.162396	-0.335052	-0.16601	-1.23529	0.600008	0.920693	-1.19372	1.65341	0.46758	-0.219389	0.112087	0.311766	0.0190721	-0.0359002	-1.75416	0.508186	1.70794	0.0101632	-1.00483	0.544185	-0.683896	0.711423	0.672601	1.83761	1.45514	-0.722213	1.00446	-0.760405	-1.43496	0.252003	-1.9913	0.960947	1.55981	-1.10684	0.00428071	0.495931	-0.189067	0.445421	-0.427263	0.961281	-1.28047	1.01012	-2.50071	-0.293092	0.59802	0.533324	1.08827	0.103501	-0.69604	0.788998	0.381108	1.63639	0.335883	0.830347	0.630334	-0.359227	0.867235	-0.555205	1.26983	-0.191278	0.296486	1.64666	0.241475	0.778863	0.646858	0.405408	0.450912	0.780611	0.0319909	0.435233	0.0720371	-0.925093	-0.866609	0.892389	-0.498794	0.173347	-1.229059e+002	-1.281616e+003	-1.404522e+003
1450	-0.612847	0.0936926	-1.05319	-1.70025	-1.31815	0.381811	1.36243	0.353563	0.444743	0.626195	1.57563	1.77891	1.26143	0.0994133	-2.03829	-1.30252	0.853927	-0.0265973	-0.199606	-0.711325	0.0646328	0.0303811	1.35681	-1.32989	1.7121	0.133757	-0.424903	-0.0863067	-0.233999	-0.562244	-0.38564	-2.71953	0.0545482	1.31845	0.480191	-0.899749	0.302839	-0.864862	0.797988	0.502305	1.0396	1.66961	-1.35718	0.0841672	-0.492733	0.2363	1.36748	-2.44371	0.373096	0.290999	-0.653469	-2.04237	0.404032	-0.423868	1.26452	-1.3823	1.66786	-1.06067	0.994376	-2.4835	-0.841126	0.399862	0.725394	0.804954	-0.821143	0.346751	0.665505	0.730295	1.50436	0.886692	1.51519	-0.02962	-0.259388	0.718557	-1.26459	-0.50096	-1.06488	0.168483	1.17678	0.511362	0.439171	0.534873	0.18455	-0.0570327	-0.673368	-0.317448	0.129578	-0.144014	-0.846025	-0.946259	0.694435	-0.465879	0.137679	-1.282339e+002	-1.285655e+003	-1.413889e+003
1500	-0.571138	-0.161018	-1.04783	-1.5599	-1.36665	0.390787	1.28989	0.536496	0.411296	0.604656	1.53402	1.86382	1.27469	-0.459871	-1.81249	-1.0612	0.552853	-0.48377	-0.816945	-1.09655	1.44105	-0.101472	1.23294	-1.51345	1.66388	0.520963	-1.3164	0.206194	0.26164	-1.23873	-0.821607	-2.14966	-0.58717	1.35977	-0.789389	-0.579321	0.11582	-0.784059	0.592444	0.622923	0.824585	1.01781	-1.46419	0.205939	-0.0821944	-0.887894	-0.0395574	-2.19809	0.469938	0.0564939	-0.438975	-0.733814	0.820248	-0.663689	0.130682	-0.204425	1.53689	-1.77345	0.917424	-2.65599	-0.0300628	0.0846961	0.88455	0.74857	-0.775716	0.227245	-0.757008	0.785397	1.28689	-0.672808	0.197762	-0.631009	-0.269379	0.609403	0.847562	-0.59606	-0.350716	0.558705	1.24799	0.712412	-0.0445387	-1.51705	0.551233	1.18495	0.466071	-1.94575	-0.555456	0.400532	-1.02745	-0.897397	0.298409	-1.30626	0.51403	-1.272710e+002	-1.286847e+003	-1.414118e+003
1550	-0.560707	0.126725	-1.21157	-1.53776	-1.36895	0.342586	1.13087	0.0953914	0.533781	0.45625	1.55656	1.77097	1.28969	-1.15709	-1.56042	0.604997	-0.0865636	0.0969326	-1.32264	-0.409453	0.485031	-0.145557	1.57132	-1.51021	-0.49414	0.101472	-1.70727	0.59541	-0.164347	-1.33263	1.20568	-2.30664	0.159077	0.754852	-0.385702	-0.107584	-0.246212	-0.730452	0.633409	-0.0376679	0.732051	0.767118	-0.924469	-0.197704	0.427727	-0.275588	0.248675	-2.73045	0.212907	1.16706	0.755247	-1.15137	0.842935	-0.613552	0.349474	0.0990002	0.904438	-1.85281	0.41073	-2.44973	-0.158565	-0.689992	0.748085	1.03248	-0.679671	-0.58934	0.425448	0.984798	1.56106	-0.285054	0.119911	0.350279	-0.0962566	0.0361298	0.379245	-0.0531944	-0.24028	0.557329	1.621	0.627484	-1.267	-0.271495	0.137942	-0.0925441	0.434512	1.66739	0.564929	0.500601	-0.978552	-0.640751	-2.02609	-0.898412	0.238453	-1.242778e+002	-1.291035e+003	-1.415313e+003
1600	-0.539386	0.428516	-1.30927	-1.55882	-1.1937	0.331277	1.21669	0.231314	0.346716	0.632033	1.60659	1.83002	1.25667	-0.500895	-2.64594	0.616969	0.605015	-0.161283	-1.01561	-0.701234	-0.603336	0.364769	0.988019	-1.05132	0.696037	-1.01006	-1.95614	0.583563	-0.0396596	-0.934763	-0.284571	-1.57412	0.108812	0.950292	0.214843	0.570362	0.00736938	-0.80726	0.22265	1.87485	1.25377	0.67841	-1.21927	-0.37355	0.39058	-0.203039	-0.697413	-1.65177	0.542338	-0.0145634	0.126109	-1.17077	0.325715	-0.970167	-0.684094	0.966445	1.17016	-1.85794	0.640441	-2.50528	-0.974767	-1.09847	0.513667	0.810487	-0.357863	-1.46878	0.155316	0.441802	1.29544	0.712348	1.64739	0.346924	-0.925403	0.796347	0.873398	-0.790806	-0.0951575	-0.10519	1.27937	-0.358555	1.49399	0.0188808	0.22728	0.240056	1.84441	1.7353	-0.414246	0.222813	-1.40002	-0.612509	-0.422393	-2.34436	-0.0817442	-1.299677e+002	-1.287817e+003	-1.417784e+003
1650	-0.500713	0.456378	-1.24458	-1.58943	-1.40624	0.342844	1.37272	0.328446	0.358445	0.754407	1.55917	1.78514	1.25849	-0.741774	-2.26332	0.149246	0.558871	-0.193856	-1.08827	-0.198349	-1.06374	-0.127255	0.958347	-1.93275	1.1042	-0.56047	-0.266757	0.412394	-0.113252	-1.63692	-0.234211	-2.38128	0.184982	0.536035	-0.0484604	0.543683	-0.816472	-0.454992	0.245453	0.458595	1.27449	1.89099	-0.751358	-0.223309	0.331197	-0.979037	0.640196	-1.79168	0.476626	-0.293689	-0.503488	0.329662	0.65548	-0.991397	2.92414	0.978763	0.615801	-1.25407	0.383248	-2.28785	-1.05748	0.521836	0.712021	1.07047	-0.727152	-1.0055	1.23952	0.904042	1.16405	2.1756	1.21534	-0.682598	-0.241898	0.356389	-1.10781	0.49511	0.521099	0.599673	1.22074	0.688586	0.42262	-0.608179	-0.0139617	-0.207863	0.629385	1.47396	0.359995	0.568436	-1.30107	-0.624078	-0.692961	-1.23056	0.187916	-1.304781e+002	-1.278945e+003	-1.409423e+003
1700	-0.516796	0.379338	-1.2415	-1.76869	-1.34464	0.352725	1.24155	0.48243	0.648543	0.598668	1.66437	1.73827	1.21973	-0.736671	-2.50148	1.05007	0.64607	-0.0355717	-0.267027	-0.453049	-1.10659	0.363045	1.48103	-1.33721	1.58032	-0.893496	-0.386212	-0.110393	0.137862	0.408214	-1.57059	-1.48933	-0.270695	1.06785	0.234334	0.429419	-0.0793217	-1.04149	0.339007	-0.873227	1.45192	1.56528	-0.623034	0.166557	-1.23899	0.0401007	0.881951	-2.22331	-0.0824707	-0.704128	1.20718	-0.0578573	0.822105	-0.778928	-0.582211	0.0575487	0.68028	-1.39753	0.351686	-2.45566	-0.4099	0.419243	0.640448	0.674695	-0.699228	-0.338689	0.00615759	0.92042	1.24372	-0.623193	0.468421	0.207651	-0.412813	0.787277	-1.09575	-0.0570565	0.466724	0.607905	1.02523	-0.204062	0.694912	0.314682	0.39882	0.103988	-0.556799	1.37613	-0.0114834	0.440135	-1.47319	-0.548723	-0.382265	-0.397802	0.174984	-1.218944e+002	-1.273017e+003	-1.394911e+003
1750	-0.46327	0.0747569	-1.33402	-1.78627	-1.39266	0.339883	1.24356	0.655967	0.576187	0.646356	1.56552	1.74225	1.23668	-0.662582	-2.08646	-0.332214	0.94824	-0.260546	-0.764643	-0.3119	-0.696046	0.00485171	1.18361	-1.99615	0.708606	0.496296	-0.226897	0.586642	0.708149	-0.607884	-1.5353	-1.88739	0.28398	1.32555	-2.78873	0.118811	0.296117	-0.410667	0.58713	-0.0144911	0.689475	1.23608	-0.628261	0.0766641	0.174106	-0.529031	0.303329	-1.80875	0.100552	-0.536141	0.619049	-0.860219	0.476056	-0.764631	3.21073	-0.187408	1.11096	-1.51634	-0.277447	-1.87369	0.107031	0.118779	0.777487	0.818695	-0.633966	-0.345017	0.656843	0.919837	1.36188	0.00874593	0.348479	0.286136	-0.24353	0.480885	0.0863703	0.711427	0.30508	0.731026	0.750465	0.994908	0.631384	-0.113673	0.357331	-0.288507	-0.417358	-0.053799	0.719734	0.186295	-1.86596	-0.447507	0.131598	-0.689038	0.459523	-1.245801e+002	-1.269697e+003	-1.394277e+003
1800	-0.478743	0.752661	-1.51712	-1.78846	-1.32336	0.36993	1.90865	0.476907	0.487718	0.686779	1.58401	1.75313	1.22469	-1.23099	-1.545	1.1749	1.28124	-0.181837	-0.648349	-0.689011	-0.0871799	0.781232	1.11267	-1.6466	0.183526	-0.52311	-0.0691565	-0.170153	0.320934	-0.176203	-0.0762231	-1.37751	0.485068	1.20392	-0.605821	0.406348	0.00218855	-0.603919	0.18738	1.02555	1.21337	1.66672	-0.657591	0.246086	0.241813	-0.494282	0.881175	-1.84275	0.305875	0.0354905	0.284077	-0.212866	0.644192	-0.763323	0.741685	0.0871427	1.33042	-1.18949	0.568244	-1.92906	-0.144359	-0.188716	0.774906	0.810714	-1.07692	0.76802	0.325792	0.771045	1.07362	0.978886	0.916666	0.4021	-0.371839	0.818343	-0.121352	0.503965	0.362691	0.698778	0.737313	2.21084	1.37226	0.109061	0.105165	-0.204807	0.805237	1.07757	0.506334	0.222713	-1.42074	-0.0880047	-0.571932	-0.12786	0.339185	-1.207769e+002	-1.272176e+003	-1.392953e+003
1850	-0.43244	0.948492	-1.33749	-1.58572	-1.25205	0.340375	2.18638	0.353102	0.455483	0.588644	1.56178	1.80422	1.23007	-0.979544	-1.33781	-0.0906631	0.392258	-0.0879768	-0.851687	-0.528936	-0.688646	-0.372135	1.28013	-1.54143	-0.764072	1.44044	-0.761627	0.179409	-0.717397	-0.0402166	-0.686031	-2.17022	-0.026926	1.20484	1.20278	-0.507349	-0.0430913	-1.20075	0.0934359	0.319936	0.883283	1.43097	-0.962779	0.25947	-0.325769	-1.13556	1.32487	-2.6076	0.0395919	-0.529418	0.633093	-0.6148	0.510391	-1.14306	0.216983	0.832217	1.21808	-2.16711	0.289939	-1.79842	-0.7337	-0.636272	0.694023	0.640964	-0.586184	-0.999931	0.672116	0.604158	0.987706	1.83419	0.718554	-0.798349	-0.952191	-0.153663	-0.441924	0.802462	-0.607412	0.51443	0.8732	0.616689	1.19397	0.011341	0.401733	-0.555558	0.841164	1.00015	0.517939	0.250831	-1.13842	-0.229762	-1.70392	-0.675023	-0.0349764	-1.285048e+002	-1.278404e+003	-1.406909e+003
1900	-0.460013	0.542338	-1.1405	-1.72695	-1.282	0.325195	1.70648	0.418036	0.426297	0.64177	1.49594	1.82299	1.27554	-0.952415	-1.67015	0.162766	1.84518	0.0112433	-1.26245	-0.445629	-0.772977	0.80396	1.08669	-1.67595	1.97102	-1.3497	0.677772	0.0192027	-0.253088	1.05447	-1.24593	-1.77252	-0.114678	1.22831	-0.793596	0.286565	0.71059	-1.07423	0.375244	1.02708	0.415935	1.33008	-1.5143	-0.495434	1.5002	-1.08966	0.914059	-2.36028	0.617718	-0.0222196	-1.13159	-1.03051	0.644559	-0.673425	-1.50663	-0.308468	1.02891	-1.71843	0.296482	-1.90316	-0.875377	0.570239	0.577309	0.492167	-0.68925	-0.467911	0.924051	0.865469	1.25828	1.1897	1.1516	0.558996	-0.876551	-0.0352087	-0.404946	0.843206	0.150663	0.590156	0.879536	0.257994	1.35309	-0.424935	0.259944	-0.0694211	0.730939	1.07085	-1.33007	0.204686	-1.10678	-0.364269	-1.76824	-0.53959	0.107439	-1.314495e+002	-1.281639e+003	-1.413089e+003
1950	-0.423137	-0.581146	-1.29077	-1.53896	-1.23673	0.345453	0.726835	0.615927	0.432784	0.39885	1.55944	1.79133	1.2567	-0.988027	-2.56084	0.122001	0.475398	-0.203345	-1.18761	0.759043	-0.456738	0.202429	1.67431	-1.88756	1.72614	-0.0727457	-1.57143	-0.273077	-0.3069	-1.32141	0.165403	-1.96222	-0.113878	1.00234	-0.332047	-0.0561384	-0.212569	-1.55131	-0.236112	0.184278	1.26839	1.58183	-2.20093	-0.414611	1.26786	-0.358445	1.13235	-3.36722	0.0152644	-0.480875	1.0598	-0.832441	1.10406	-1.05791	0.973783	0.664668	1.40361	-2.4003	0.0831693	-2.68082	-0.182333	-0.133102	0.656787	0.588884	0.519943	-0.400859	0.637128	1.16651	0.990504	1.30983	0.355547	-0.256801	-1.81638	0.513498	-0.755457	-0.283989	0.36465	0.6899	1.08026	0.722507	0.247028	-0.726529	0.610546	-0.530181	0.761832	1.54969	-1.06875	0.340389	-1.12828	1.07595	-1.02204	-2.19423	0.225914	-1.383982e+002	-1.274114e+003	-1.412512e+003
2000	-0.43886	-0.512519	-1.35125	-1.64998	-1.15083	0.358769	0.8594	0.626001	0.409875	0.428933	1.70228	1.94886	1.17122	-0.564418	-2.26871	-0.0462023	2.01168	-0.983411	-1.05054	0.78399	-0.456738	0.494933	1.46888	-1.85787	1.31915	1.04065	-0.499458	0.657466	0.317608	0.293599	-0.996031	-1.01004	-0.582967	1.19979	-0.724497	-0.212687	-0.0724582	-1.72382	0.0803621	0.216196	0.974231	1.71115	-2.1769	-0.014142	1.54029	-0.677325	0.25515	-2.71837	0.468207	0.556656	-0.254733	-1.2796	0.644041	-0.945396	-0.601638	0.615507	1.11283	-1.75969	0.480715	-2.91232	-0.728316	0.194054	0.70299	0.854275	-0.913035	-0.387327	0.172853	0.885263	0.926944	0.243411	0.789007	-0.667041	-1.23177	0.323167	0.690827	-0.502337	-0.142894	-0.123888	0.513096	0.381944	0.676481	-0.0845751	-0.107293	-0.308704	0.134983	1.25121	0.297963	0.248967	-1.10027	2.12315	-1.18047	-0.75998	0.2457	-1.299229e+002	-1.275182e+003	-1.405105e+003
2050	-0.433284	-0.529215	-1.25661	-1.5874	-1.17262	0.39584	0.784593	0.359526	0.388655	0.46677	1.56218	1.79688	1.26869	-0.604006	-0.985811	-2.94169	0.654886	-0.466994	-0.402702	0.0902079	-1.43033	1.01326	1.4524	-1.57147	1.13083	1.16538	-0.814485	0.487369	-0.146504	-0.230751	-0.410343	-3.0899	0.0271052	0.835567	-1.88162	0.10437	0.361721	-1.34234	-0.0434435	1.28293	1.31575	1.5105	-1.95639	0.211813	-0.284662	-1.06752	0.484626	-3.16088	0.191222	0.376953	-0.219964	-2.32741	0.48569	-0.780206	0.24054	-0.195609	0.901395	-2.30851	0.167861	-2.64071	-0.616702	0.77697	0.469492	0.643861	-0.524504	-0.176259	0.397758	0.675832	1.09453	0.653213	0.985241	0.502465	-1.81626	0.871797	0.767726	-1.16453	-0.173606	0.507195	0.574537	-0.0852954	0.990559	-0.505145	-0.0999876	-0.396937	-0.0716653	1.09969	-1.66813	0.280321	-1.09355	0.463179	-1.45856	-1.06773	-0.256446	-1.379112e+002	-1.277412e+003	-1.415323e+003
2100	-0.526565	-0.688307	-1.04753	-1.63726	-1.27952	0.404424	0.721668	0.473284	0.261113	0.500918	1.69547	1.87061	1.28347	-1.2403	-1.80779	0.251652	-0.283487	-0.0934508	-1.08644	0.707305	-0.558004	0.11311	1.43126	-1.63889	1.48689	-0.369587	-1.55446	0.353271	-0.382894	-1.3238	0.780212	-2.73303	0.468265	1.20176	-0.579448	-0.233239	-0.599229	-0.851736	0.930814	0.366772	0.177178	1.31719	-1.66763	-0.0275278	0.177496	-0.583304	1.43599	-2.52883	0.0840296	0.977766	-0.315562	-1.1748	0.702214	-0.763605	-0.188706	-0.986157	-0.799393	-1.95927	0.382243	-2.75937	-0.440881	0.751387	1.14483	0.531286	0.597963	-0.464529	1.26918	0.953162	0.891148	0.114004	0.67714	-0.415044	-0.582059	0.741934	0.144557	-0.453024	0.611929	0.689972	0.987806	0.984125	0.979372	0.682059	-0.0916144	-0.262056	0.0738552	-0.47103	-0.77879	0.0347162	-1.00067	0.939288	-1.2685	-0.460675	0.3995	-1.264331e+002	-1.296354e+003	-1.422787e+003
2150	-0.482872	-0.255761	-1.40825	-1.67986	-1.22348	0.317629	1.14521	0.395135	0.505522	0.525762	1.54288	1.84968	1.26459	-1.09613	-1.40383	-1.1445	1.00275	-0.630156	-1.19486	-0.105322	-0.176716	0.105401	1.25521	-1.4943	1.00835	-0.213585	-0.0525975	0.122677	-0.106661	-1.29785	0.869881	-1.19509	-0.192687	0.834059	-0.46788	0.36237	1.0914	-0.887108	0.915256	0.5877	0.976682	2.47818	-2.04745	-0.254184	0.940016	-0.190903	0.542415	-3.10612	0.28515	-0.265009	0.132018	-1.04768	0.536599	-1.08737	0.429816	0.051563	1.03884	-2.18708	-0.113599	-1.20293	-0.284882	0.79732	0.702287	1.10692	-0.442527	-0.268398	0.423277	0.904166	1.48363	-0.0886504	1.61297	0.60732	-0.788239	0.436244	-0.0513336	0.526871	0.28808	0.180671	1.13855	0.176198	-0.152873	0.70458	-0.196492	0.189319	1.07724	-0.678532	-0.114578	0.0232272	-1.45985	-0.0346631	-0.817392	-0.858381	0.309511	-1.235503e+002	-1.287860e+003	-1.411410e+003
