"iter" "M_lnFgutabs.1." "M_lnkgutelim.1." "M_lnktot.1." "M_lnkmratio.1." "M_lnkuDfrac.1." "SD_lnFgutabs.1." "SD_lnkgutelim.1." "SD_lnktot.1." "SD_lnkmratio.1." "SD_lnkuDfrac.1." "GSD_don.1." "GSD_d3g.1." "GSD_d15g.1." "lnFgutabs.1.1." "lnkgutelim.1.1." "lnktot.1.1." "lnkmratio.1.1." "lnkuDfrac.1.1." "lnFgutabs.1.2." "lnkgutelim.1.2." "lnktot.1.2." "lnkmratio.1.2." "lnkuDfrac.1.2." "lnFgutabs.1.3." "lnkgutelim.1.3." "lnktot.1.3." "lnkmratio.1.3." "lnkuDfrac.1.3." "lnFgutabs.1.4." "lnkgutelim.1.4." "lnktot.1.4." "lnkmratio.1.4." "lnkuDfrac.1.4." "lnFgutabs.1.5." "lnkgutelim.1.5." "lnktot.1.5." "lnkmratio.1.5." "lnkuDfrac.1.5." "lnFgutabs.1.6." "lnkgutelim.1.6." "lnktot.1.6." "lnkmratio.1.6." "lnkuDfrac.1.6." "lnFgutabs.1.7." "lnkgutelim.1.7." "lnktot.1.7." "lnkmratio.1.7." "lnkuDfrac.1.7." "lnFgutabs.1.8." "lnkgutelim.1.8." "lnktot.1.8." "lnkmratio.1.8." "lnkuDfrac.1.8." "lnFgutabs.1.9." "lnkgutelim.1.9." "lnktot.1.9." "lnkmratio.1.9." "lnkuDfrac.1.9." "lnFgutabs.1.10." "lnkgutelim.1.10." "lnktot.1.10." "lnkmratio.1.10." "lnkuDfrac.1.10." "lnFgutabs.1.11." "lnkgutelim.1.11." "lnktot.1.11." "lnkmratio.1.11." "lnkuDfrac.1.11." "lnFgutabs.1.12." "lnkgutelim.1.12." "lnktot.1.12." "lnkmratio.1.12." "lnkuDfrac.1.12." "lnFgutabs.1.13." "lnkgutelim.1.13." "lnktot.1.13." "lnkmratio.1.13." "lnkuDfrac.1.13." "lnFgutabs.1.14." "lnkgutelim.1.14." "lnktot.1.14." "lnkmratio.1.14." "lnkuDfrac.1.14." "lnFgutabs.1.15." "lnkgutelim.1.15." "lnktot.1.15." "lnkmratio.1.15." "lnkuDfrac.1.15." "lnFgutabs.1.16." "lnkgutelim.1.16." "lnktot.1.16." "lnkmratio.1.16." "lnkuDfrac.1.16." "LnPrior" "LnData" "LnPosterior"
34350 -0.423699 -1.20356 -1.06887 -1.59512 -1.11862 0.282475 0.768408 0.162566 0.419246 0.619477 1.51876 1.7532 1.29824 -1.25995 -0.970752 -1.33723 1.63123 -0.412465 -1.64789 0.22926 1.10551 -1.04852 0.645546 -2.03015 0.923077 1.13061 -1.04956 -0.667931 -0.895505 1.24561 -1.74358 -0.991628 -0.564662 1.34579 1.39914 -1.31087 -0.333881 -0.893818 0.823159 -0.150012 0.852895 2.26974 -1.44986 -0.639635 0.580964 -0.339023 -0.0844683 -2.23487 0.170463 0.591213 0.423477 -0.606853 0.198659 -0.668624 -0.483387 -0.65094 0.829258 -1.63249 -0.401084 -1.45435 -0.577394 -0.747278 0.654478 0.576199 0.530187 -0.0842656 -0.0180574 0.532825 1.14784 0.291893 0.0607361 0.340704 -0.587964 0.765771 -0.320019 0.0016708 -0.870361 0.583253 1.07639 0.864941 0.340704 -0.834869 -0.266925 -0.567298 1.22904 0.88607 0.0470131 0.0761391 -2.12076 0.349939 0.103464 -2.44792 -0.176645 -125.7715 -1301.088 -1426.859
45200 -0.418596 -0.821555 -1.08798 -1.71612 -1.35543 0.33636 0.792947 0.0513012 0.685497 0.633999 1.45923 1.7277 1.30086 -1.11678 -2.02174 0.720283 1.04921 -0.155636 -1.37045 0.0909951 0.453835 0.0504483 1.28332 -2.29095 1.4065 0.0768157 -0.307739 0.0151762 -0.374996 -0.0166698 -1.15147 -1.7876 -0.259857 0.618108 -0.466521 1.05016 0.0294923 -0.826811 0.749488 -0.313694 1.15131 1.25924 -0.698504 -0.588716 0.972051 2.19761 0.369976 -2.20808 -0.0455648 0.377695 0.819678 -0.367213 0.476411 -1.09494 -0.771603 1.10532 1.25743 -1.62702 0.00649186 -2.3168 0.901659 0.70759 0.813887 -0.0547699 1.13699 1.85898 -0.351524 0.903804 0.742709 1.65642 1.70493 0.590533 -0.394501 0.364959 0.0299161 0.436634 -0.144776 0.928991 1.15056 -1.30434 -0.99698 0.0812817 0.111771 0.0951017 -0.336048 0.8634 0.252555 0.484233 -1.29935 -0.810901 0.337009 -0.383201 0.369888 -126.5745 -1285.349 -1411.924
39000 -0.57631 -0.855542 -0.795379 -1.46356 -1.38196 0.355537 0.647552 0.513645 0.567786 0.492266 1.49483 1.84166 1.28677 -1.19526 -0.52122 -2.03945 -0.0737561 0.0751413 -0.802811 -1.16734 1.0026 -0.057336 1.55863 -1.81051 2.03884 -0.592051 0.0122333 0.391031 -0.299824 0.03919 -0.106528 -1.49033 0.953041 1.36988 1.02561 -0.422703 -0.256679 -1.00175 0.972552 -0.345253 0.0423322 0.873035 -1.35266 -0.0508514 -0.116842 0.104129 0.319808 -2.61965 0.0218726 1.15502 0.315173 -0.882999 1.12028 -0.683799 -0.475869 0.66886 0.926115 -1.35803 0.705507 -2.60692 -0.916482 0.397436 1.41706 0.839737 -0.26632 -0.00811933 -0.534571 1.18394 1.3727 -0.93867 0.880201 0.18828 -0.517872 0.546837 0.0564829 -0.546225 -0.380856 0.996007 0.84731 0.1091 0.904027 -0.633135 0.545107 -0.199235 1.46872 -0.148893 0.603069 0.591668 -1.1176 -0.627286 -0.195729 -0.676151 0.00960229 -122.2229 -1288.455 -1410.678
42400 -0.436917 -1.08063 -1.13579 -1.77667 -1.20478 0.467024 0.695154 0.378273 0.337444 0.526321 1.5895 1.85556 1.24252 -0.516081 -1.46356 -1.33158 1.48719 -0.154505 -0.93431 -0.0203607 0.47479 0.568472 1.22118 -1.65446 0.781718 1.46639 1.15455 -0.0458727 -0.0178249 -0.579027 0.404718 -2.2718 -0.20004 0.758261 0.117532 -0.700832 0.903623 -1.15098 0.0957688 1.69161 2.31491 3.21925 -1.92419 -0.410486 1.01745 0.118617 1.34934 -2.43458 -0.216782 0.0855811 2.4207 -0.941698 0.307431 -0.824305 0.107629 0.32033 1.04917 -2.01295 0.0159064 -2.09282 -1.33441 0.0972747 0.647922 0.711677 -0.285287 -0.684305 -1.0292 0.774681 0.737655 0.53128 0.620425 0.56323 -0.877487 0.253237 2.2567 -0.207814 0.487644 0.206914 0.700936 2.03261 0.718819 0.287727 0.455234 -0.143709 -0.718661 1.29165 0.117191 -0.023069 -0.922432 0.577738 -0.543542 0.185148 0.142786 -134.8614 -1281.649 -1416.511
41450 -0.38052 0.0356211 -1.49572 -1.56821 -1.43564 0.389932 1.09391 0.584283 0.370753 0.629567 1.61495 1.8797 1.28221 -0.197473 0.50915 -2.49021 0.844621 -0.231809 -1.51794 -1.13533 1.34206 0.132188 1.04936 -1.76967 0.901608 0.0133388 -0.55628 0.272225 -0.141653 -0.69034 0.0108418 -3.02321 0.492293 0.808532 -1.05208 0.767962 -0.503262 -0.762446 -0.0733112 -0.14904 1.40831 2.17157 -0.730326 -0.661222 -0.24009 0.579224 0.834077 -1.74652 -0.191212 0.122269 0.22173 -2.25162 0.515944 -1.00058 0.573224 1.58417 1.41756 -1.33905 0.0752769 -2.75417 0.365775 0.993651 0.906464 0.766298 -1.17158 -0.155311 0.0856438 1.0128 0.787774 0.42016 2.05369 0.60237 -0.634152 0.386587 -1.34203 -0.0373928 -0.525669 0.667046 0.743047 0.676201 1.20298 -1.41401 0.641291 -0.506246 0.944928 1.09664 -0.683021 0.218906 -1.67066 0.414941 -0.560985 -1.11823 0.372924 -134.1498 -1279.02 -1413.17
39750 -0.494082 -0.689936 -1.20508 -1.65702 -1.37758 0.423807 0.913662 0.447715 0.565682 0.418746 1.54479 1.78555 1.2505 -1.02944 -0.790866 -1.0747 0.582503 0.101309 -0.750872 0.119549 -0.226124 0.880545 1.93638 -0.94989 0.718132 -0.862997 0.524409 0.0390948 0.533944 -0.155446 -0.536696 -2.17419 0.545134 0.929324 -0.391768 0.276515 0.353609 -0.677874 0.356173 1.15165 0.657353 1.82031 -0.960619 -0.329645 -0.109119 0.478825 0.78799 -3.26685 0.61731 -0.0731767 -0.319283 -0.453211 1.3223 -0.703051 -0.0112561 -0.0745577 0.854773 -2.26994 0.0320958 -1.65392 -0.638794 -0.201569 1.10226 0.919893 -0.0372588 -1.14867 0.571207 1.29728 0.867306 0.809675 1.3107 0.706886 -0.580082 0.250386 0.908438 0.939476 0.18634 1.14902 0.658174 0.968496 2.07232 -0.252843 0.583159 0.142099 -1.101 2.26398 0.098904 0.396306 -1.24445 -0.391062 0.565442 -0.6857 0.587478 -125.8095 -1276.025 -1401.834
38300 -0.448714 -1.02447 -1.23481 -1.6524 -1.23649 0.344863 0.863254 0.658714 0.416614 0.606241 1.57339 1.80203 1.2241 -1.09199 -1.34904 0.137767 0.549357 0.0371437 -1.60093 0.67607 0.0631107 -0.0582066 0.997762 -1.77744 0.51482 0.966594 -1.3544 -0.00539857 0.431035 -0.613203 -0.738218 -2.40133 -0.351191 1.17139 -1.48798 -0.0733108 -1.25065 -0.719912 0.475751 -0.0965719 1.37577 2.63451 -1.04722 -0.512837 0.528232 0.316029 0.931458 -2.99663 -0.243591 0.835353 0.718048 -1.12935 0.340903 -0.971103 1.08269 0.135793 0.709055 -1.8898 0.25602 -1.51423 -0.905493 0.469593 0.658846 0.842236 0.270494 -0.66351 -0.43171 0.507567 1.22796 0.681502 1.1844 0.302918 -1.27825 1.08594 -0.304331 -0.0765822 0.209588 0.521799 0.815309 -0.343944 0.355051 -0.741463 0.140356 -0.614966 0.506739 1.49372 0.32693 0.152215 -1.703 0.140608 0.512859 -1.05554 0.011678 -126.4814 -1278.063 -1404.545
36750 -0.449973 -2.17521 0.0263906 -1.41089 -1.46915 0.268217 0.205465 1.09829 0.539458 0.471764 1.67843 1.92734 1.24758 -0.747481 -0.0760331 -1.66736 0.629846 -0.136406 -1.33726 -0.59719 0.434321 -0.612757 1.81469 -1.60838 0.450713 0.523163 -0.509042 0.82692 0.108623 0.223364 -0.995226 -2.0168 0.519923 1.15654 0.285264 -1.13759 -0.511629 -0.553037 0.685119 -1.22896 1.1015 2.21453 -1.23462 -0.424636 -1.33724 2.12325 0.0158348 -1.89832 0.220038 0.921156 -0.182497 -1.05174 0.955489 -0.8453 0.18454 -0.805962 0.017853 -1.30044 0.539842 -1.69051 -1.91525 -0.0178122 1.50161 1.5564 -0.566279 -1.53495 -0.252559 1.67978 1.41487 -1.43371 0.548149 0.448641 -0.0877197 0.0868193 -0.518856 0.824809 -0.724246 0.573368 0.501977 0.255801 1.27549 -1.08484 0.507134 -0.104295 1.30309 -0.00831993 -0.0541496 0.468365 -1.45858 -0.781177 0.505563 -0.889454 0.6993 -129.6572 -1284.531 -1414.188
34450 -0.506385 -0.901645 -1.05676 -1.76165 -1.49451 0.331976 0.699053 0.377845 0.432804 0.52002 1.57968 1.92336 1.31504 -0.512823 -2.49426 -1.03877 0.460563 0.360644 -1.02262 0.110548 0.778516 0.555589 1.72557 -1.55462 1.83603 -0.615384 0.289469 0.607975 -0.244583 0.341258 -0.58446 -1.78933 0.615374 0.462753 1.93384 0.285767 0.258373 -0.387573 0.315769 0.689401 0.714648 1.92386 -1.06606 -0.458743 0.824734 -0.441777 0.610329 -2.09669 0.729954 -0.321714 -0.271126 -0.46852 1.39744 -0.741708 -1.23756 0.348078 1.07912 -1.67926 0.314371 -2.44286 -0.32411 -0.016947 1.53342 0.81518 -0.0131333 -0.136498 0.291242 1.3079 1.5025 -0.0649504 -0.815414 -0.054097 -0.496244 0.416442 -0.228329 -0.519646 0.410366 1.09452 1.4589 -1.01051 0.148635 -0.00897318 0.789769 0.155108 0.041036 -0.845199 0.747821 0.661608 -1.0948 -0.0804554 -0.661067 -0.0553849 0.935255 -123.5569 -1287.692 -1411.249
43700 -0.502991 -0.0393522 -1.40283 -1.77759 -1.42042 0.383319 1.00183 0.420137 0.302611 0.477403 1.6307 1.84603 1.28171 -0.714726 -1.97677 -0.484026 0.749977 0.517919 -0.393199 0.690582 -1.83859 0.236574 1.65892 -1.6157 1.31526 0.36586 0.0388586 -0.0391406 -0.394361 0.720519 0.1681 -2.1233 -0.176505 1.0426 0.799511 1.17447 0.10775 -0.56475 0.873178 2.35538 0.552766 1.58264 -1.1207 -0.159828 -0.742755 1.18571 -0.156549 -2.64181 0.562376 0.544359 -0.401999 -1.05878 1.11301 -0.997597 -0.989758 0.983453 2.00246 -1.823 0.0371021 -2.42745 -0.389224 -0.291032 1.09774 0.717743 -0.109668 -1.09628 0.778816 1.13725 1.26408 2.53522 0.36019 0.546207 -0.209375 0.284478 0.576563 1.59916 -0.839271 0.761047 0.992143 -0.583776 1.87717 0.84032 0.0228643 -0.246558 -0.76079 1.39619 1.27054 0.684844 -1.33333 -0.365836 -0.130869 -0.631153 0.652259 -135.8898 -1292.082 -1427.971
29400 -0.47659 -1.99004 0.246239 -1.60751 -1.3535 0.32699 0.274773 0.612511 0.360317 0.55253 1.70692 1.80391 1.29629 -1.8018 0.162565 -0.585742 2.21008 -0.447713 -1.15647 -0.661362 -0.363388 0.729811 0.877318 -1.97277 0.494395 0.365685 -0.483653 0.198541 -0.253993 0.778149 -0.929186 -2.80634 0.728112 1.076 -0.488292 -1.28928 0.313712 -1.03256 0.51632 0.716571 -0.40876 1.87582 -1.21199 -0.261264 -0.555302 0.956134 0.371136 -2.78087 0.421449 -0.0806505 -0.387577 -0.728173 0.679321 -0.894749 1.14856 1.15756 0.0901097 -0.728647 0.370042 -2.02722 -2.80898 0.0993825 0.611527 0.608838 -0.744119 -0.317788 0.656964 0.892054 0.902648 -0.804293 1.15928 -0.559024 -0.746223 0.689797 -1.09719 1.28694 -0.914249 0.373732 0.933055 0.780646 -0.0896533 -0.33012 0.228999 -0.0456213 0.741411 0.380392 0.33411 0.949265 -1.65446 1.70372 -0.974527 -0.979826 0.199327 -130.0206 -1302.398 -1432.419
34500 -0.507147 0.153933 -1.24004 -1.67715 -1.28962 0.305211 1.2013 0.586909 0.57837 0.579984 1.60542 1.88495 1.24029 -0.485098 -1.69273 -1.35081 0.585134 -0.41236 -1.39066 -0.663242 0.337033 -0.609941 1.13123 -2.40078 0.989319 0.291595 -1.17772 -0.270989 0.726834 -0.154843 -1.96443 -1.99129 0.201647 1.12021 -0.0808293 0.134359 0.0793793 -0.537301 -0.119258 1.38251 1.34792 1.12006 -0.695284 0.292253 0.00491896 -0.898274 0.065196 -2.38321 0.533923 -1.20652 1.52355 -0.638716 1.05674 -1.16953 0.673368 -0.350609 0.686613 -1.93654 0.429032 -1.9517 -0.634667 0.225334 0.906396 0.643555 -0.987585 0.459668 0.482677 0.614394 1.30514 -0.0371681 1.47037 0.350055 -0.775195 0.579927 -0.605229 0.422083 0.132073 0.294476 0.972294 0.75309 1.06621 -0.177236 0.394691 0.147277 0.0834044 -0.0349408 0.702603 0.603045 -1.24369 -0.545056 -0.494692 -0.772017 -0.0459682 -125.7742 -1281.188 -1406.963
42050 -0.57245 -1.65018 -0.808261 -1.65982 -1.4378 0.323031 0.597796 0.819136 0.424941 0.585336 1.49369 1.88987 1.25417 -0.0676146 -2.77642 0.0676315 0.433133 -0.263364 -1.41721 0.366686 0.799436 0.53267 1.29854 -2.26727 0.832945 1.77572 -1.82894 0.276123 0.208184 -1.0198 0.322384 -0.851314 0.50274 1.55721 -0.0242851 0.130644 -0.702692 -1.02367 0.101861 2.80714 1.55921 0.890159 -1.15345 0.194888 0.395388 0.325854 1.20691 -2.21011 0.551054 0.305065 0.36427 -0.849586 0.79721 -0.632566 0.826267 0.45888 2.62081 -1.91632 0.838009 -1.46202 -1.01741 -0.03517 1.33206 1.19768 1.55833 -0.755404 0.248376 1.08772 1.53709 0.322068 1.02123 0.0490553 -0.456597 0.809967 -1.37923 0.733425 0.703707 0.681536 1.1616 0.227717 0.88512 0.413814 0.358614 -0.0372031 0.387676 0.564648 -0.0518474 0.708121 -1.2216 0.597953 0.146476 -1.24925 0.201738 -133.0651 -1283.948 -1417.013
38450 -0.483774 -0.865635 -0.849058 -1.60244 -1.48636 0.264651 0.963829 0.0799056 0.348154 0.646065 1.58577 1.99213 1.25709 -0.837533 -2.1908 1.91698 0.75673 0.29436 -1.87627 -0.0550176 -0.516889 -1.46181 1.31045 -1.99269 0.376918 -1.66442 -1.4808 0.610691 0.0520104 -1.16004 -0.982793 -1.54098 0.077788 1.40867 -1.59921 -0.228967 -1.21931 -0.365693 0.52622 0.68287 2.72755 1.37146 -0.150271 -0.972241 0.629447 1.18961 0.853055 -2.03453 0.915143 -0.794311 -0.564563 -1.1705 1.21346 -1.79738 2.40455 -2.47061 0.611052 -1.26612 0.332378 -2.23193 -0.121851 -0.340251 0.984924 0.850953 -0.385861 -0.728615 0.766031 0.875607 1.56379 -0.0948779 -1.9822 0.179752 -0.455122 0.421513 0.546247 -1.06248 -0.699484 0.541979 1.72388 0.205743 -0.77874 -0.475194 0.879591 -0.46743 0.380606 1.46109 1.41606 0.17842 -1.85287 0.329588 -2.15695 -0.942441 0.474252 -144.5434 -1294.404 -1438.948
34600 -0.568408 -0.661317 -1.13346 -1.81574 -1.51342 0.446917 0.619661 0.239118 0.360932 0.511417 1.56044 1.84103 1.32609 -0.794954 -2.15762 -1.58136 1.647 -0.161179 -0.483427 -0.0250653 -0.356973 0.516791 1.94794 -0.968809 0.689917 -0.0771007 -0.172879 0.288196 -0.35739 -0.476808 1.43042 -2.18802 0.684431 1.03381 -1.09398 -0.317516 -0.0552253 -0.588631 0.867921 -0.326322 0.213585 1.41159 -1.64565 0.060865 0.521032 0.0771156 1.58022 -2.27095 0.0572313 1.46792 0.649725 -0.123559 1.05291 -0.421756 -0.288122 0.51493 2.29496 -1.3501 0.0516064 -2.56409 -0.143873 -0.17504 1.3261 0.951105 0.542417 -1.44223 0.786655 1.4628 1.20141 -0.614022 1.53355 0.371002 -0.763586 0.370444 -0.715367 1.01749 -0.675476 0.636082 1.02588 0.997988 -0.474305 -0.23749 0.686399 0.0715346 0.0685211 1.24649 0.216253 0.647786 -0.788603 -0.640452 0.732827 -0.687575 0.818007 -127.4742 -1287.067 -1414.542
31050 -0.45423 -0.702936 -1.24946 -1.53529 -1.50054 0.365812 0.70769 0.363188 0.278393 0.466147 1.44889 1.84779 1.26903 -1.28932 -1.11932 -1.1555 0.0954898 0.217242 -1.21435 0.699495 -0.556984 0.263823 1.76074 -1.67785 0.939592 -0.0810429 0.148535 0.369068 -0.233292 1.42086 -0.455801 -1.10543 0.289909 0.974031 0.832022 -0.304271 0.189526 -0.385345 0.0946624 0.19566 0.86236 1.36929 -0.66043 0.163641 1.04159 -1.1029 1.98642 -2.31848 -0.111464 1.33986 0.799121 -2.35447 1.38842 -0.787925 1.0252 -0.779368 0.277232 -1.9718 0.000315461 -1.644 -0.931118 0.0596125 1.44865 0.648394 0.419968 -0.73075 -0.5096 1.65485 1.10114 -0.640804 1.84434 -0.302742 0.159344 0.0268031 1.59361 0.372388 0.396624 1.03569 0.886115 0.632045 0.34048 -0.983058 0.0319831 -0.36965 0.179324 1.23542 0.0842427 0.414088 -1.376 0.0638559 0.0304891 -1.37403 0.971396 -125.3627 -1291.025 -1416.388
33450 -0.539682 -1.09204 -1.01918 -1.41839 -1.41214 0.234739 0.949066 0.585544 0.589665 0.52073 1.51997 1.77696 1.26952 -0.477603 -2.04147 0.581864 0.446227 -0.138126 -0.510214 0.738624 -1.56423 -0.288189 1.46805 -1.31107 1.96798 -1.3403 -0.787089 0.399736 0.24659 0.576966 -1.49473 -1.87183 0.565194 1.51603 0.260191 -0.385089 -0.765798 -0.381712 0.503733 -0.188875 1.20205 1.15083 -1.1028 0.793387 0.702951 -1.19694 0.0862606 -2.28571 1.45481 0.70673 -1.18364 -1.21142 1.02854 -1.44652 1.26991 -0.155264 0.29902 -0.969884 0.380152 -1.70636 0.215039 -0.197768 1.15754 1.98868 -0.145855 -1.06878 0.169363 1.3864 1.84787 1.12486 0.038544 0.138185 -0.299079 0.790131 0.104848 0.481148 -0.0911061 0.75774 1.53625 0.554509 0.435964 -1.02209 0.266581 0.464798 0.0527002 -0.144477 0.491476 0.493727 -1.72369 0.373306 -0.432162 -1.02569 0.305681 -127.328 -1278.622 -1405.95
26400 -0.518231 -2.33861 0.0704182 -1.73181 -1.04669 0.386302 0.758097 0.787057 0.255311 0.443066 1.66182 1.91855 1.18917 -1.00067 -0.273555 0.244497 1.9685 -0.433588 -1.02562 0.81644 0.026899 1.08057 1.15842 -1.28885 1.11145 0.850091 -0.90703 0.211893 0.0606617 -0.0889181 -0.391471 -1.91246 -0.990321 0.95029 0.25198 -0.44897 0.603827 -1.7847 0.416212 0.0580292 1.20806 1.50675 -1.04411 -0.0557531 -0.0217722 0.484632 1.19377 -3.17163 0.352621 -0.598227 0.964969 -0.596858 0.0411922 -0.706649 0.682422 0.160929 1.42625 -2.1477 0.680123 -0.797023 -2.16679 0.835536 0.441375 1.13982 0.469631 -2.15175 0.774503 0.418757 1.10558 0.485123 0.239757 0.668029 -1.9169 0.0712415 0.519375 0.419881 0.181843 -0.170285 0.991403 -0.417639 0.656305 0.683448 -0.477113 -0.667784 1.23076 1.20548 -1.11121 -0.453168 -1.03285 -0.199931 1.56592 -1.05989 -0.360691 -129.7275 -1287.5 -1417.227
28300 -0.5306 -0.972767 -1.14802 -1.56754 -1.39799 0.28672 0.610434 0.364479 0.347921 0.403665 1.4967 1.87722 1.24362 -0.988296 -0.74473 -2.09977 0.763024 0.0700168 -0.609318 0.429043 -0.837831 0.109744 2.0588 -1.74852 1.54524 -0.145631 -0.6141 -0.114188 0.788371 1.08075 -2.00965 -3.72667 0.751989 1.04613 0.768783 0.299583 -0.288539 -1.2432 0.616327 0.881969 0.800349 2.06482 -1.33926 -0.0591169 0.998467 -1.00011 0.391765 -2.98653 0.947069 -0.0870157 0.645838 -1.16642 1.18938 -0.69928 0.370709 -0.81218 -0.0712838 -2.14251 0.791298 -3.28165 0.0329998 0.686903 1.33803 0.975047 0.222067 0.0769221 1.24066 1.09417 1.47271 0.0744208 1.97972 -0.00565135 -0.318998 0.672303 -0.901683 0.611116 -0.749504 0.98595 1.34496 1.07521 0.384938 -1.03547 0.561058 0.446203 1.20443 1.5726 -0.46369 0.162448 -1.54562 0.392751 -0.418702 -1.44494 0.734382 -141.8413 -1275.868 -1417.709
31450 -0.41969 -0.351685 -1.30984 -1.70246 -1.39957 0.343157 1.14586 0.7458 0.401484 0.523171 1.64038 1.83381 1.25404 -0.406724 -0.295941 -1.91569 0.58063 0.151794 -1.22157 0.702206 -1.00449 1.34793 1.31476 -2.31382 1.65082 0.273683 0.00590911 0.532632 -0.670677 -0.0495073 -0.0119102 -2.01265 0.372395 1.16987 -0.709013 -0.171627 0.471169 -0.640007 -0.0676339 0.405135 1.93009 1.06694 -0.923136 -0.680118 -1.00605 1.49816 1.28388 -1.71174 0.610352 -1.00201 0.0842166 -1.00255 0.855694 -1.12878 1.67257 -0.0550464 0.423328 -1.15657 0.557377 -2.23904 -0.687488 0.397395 1.1098 1.12838 -1.64539 -0.630833 0.615496 1.02497 1.15644 0.0262985 0.404019 -0.061436 -0.198371 0.279686 1.67207 0.188205 0.0491555 0.599859 1.14031 0.374782 0.0619707 -0.636562 0.669432 -0.283989 -0.0436818 0.239297 -0.75367 0.464039 -1.52331 -0.275426 -0.213536 -1.2588 0.259834 -126.8664 -1278.65 -1405.517
50000 -0.418054 -0.52034 -1.16389 -1.65985 -1.46489 0.338445 1.33609 0.608709 0.446295 0.55674 1.56261 1.72189 1.29 -0.205786 -2.11649 1.03727 1.05819 -0.396068 -1.8281 -0.207797 0.145714 0.702127 1.44969 -2.46577 0.456749 0.463349 -0.706147 0.678346 -0.127193 -1.50662 1.56182 -2.61675 -0.23084 0.797153 -0.117777 0.723637 -0.630753 -0.842716 0.593832 0.690297 0.246689 2.02705 -0.59722 -0.621583 0.427222 -0.448749 0.555414 -1.99265 0.209538 0.384521 -0.21209 0.0891201 1.06021 -0.661696 0.76865 -0.811934 1.65175 -1.33873 0.0520427 -1.57582 -0.534338 -0.492236 1.09591 0.251927 0.302901 -0.49582 0.38605 1.12121 1.12524 0.0722186 0.285985 -0.0894204 -0.296168 0.46761 1.31076 -0.502979 0.466526 0.980006 0.438634 1.10064 1.04349 0.298355 0.677489 -0.385541 1.48425 -0.0529548 0.492597 0.167456 -1.84821 -0.102479 -0.413913 -1.22134 0.685134 -127.2907 -1283.556 -1410.847
39900 -0.368965 -1.56206 -0.626388 -1.51821 -1.46196 0.288439 0.522213 0.692338 0.282363 0.691479 1.5618 1.9928 1.31602 -0.972496 -2.97238 -0.26408 0.89283 0.232068 -1.98359 0.256562 0.403182 -0.0422876 1.11719 -1.79289 -0.198171 1.97543 -1.82527 0.184086 -0.330984 -0.522537 -0.511189 -2.66706 0.332295 1.09378 0.008059 -0.81706 -0.248282 -0.527554 -0.0316135 0.382753 0.354144 0.295189 -0.643133 -0.153511 0.187083 -0.694954 1.10742 -1.54782 -0.41048 1.31227 0.299224 -0.326335 0.626091 -1.05092 -1.56521 -0.17691 0.181214 -0.824397 0.0655614 -2.08269 -1.57901 0.247558 0.902019 1.13547 0.138268 -1.6086 -0.171016 1.00771 1.2532 -0.690924 0.283343 0.446462 -0.543618 0.567067 -1.0412 1.88296 -0.75775 0.839493 0.83838 -0.900965 1.21012 -1.41517 0.528249 -0.223292 0.214015 2.14159 0.290957 0.78177 -2.01804 0.458323 -0.200461 -1.49814 0.29342 -131.0937 -1293.775 -1424.869
47700 -0.518712 -1.25669 -0.556361 -1.57145 -1.77524 0.247484 0.967092 0.513522 0.38797 0.69008 1.61208 1.85475 1.39153 -2.04788 -0.50205 -0.431921 0.899112 0.585997 -0.83642 -0.230749 -0.467708 -0.264729 1.75064 -1.76881 1.13293 -0.818129 -0.345368 1.23423 -1.02119 0.430432 -0.418539 -2.39199 0.52384 1.24389 -0.973004 0.883842 0.411998 0.0607811 1.43147 1.88109 -0.196824 2.43491 -0.189068 -0.22821 0.199464 -0.145235 0.964699 -1.29454 0.357693 0.0572673 -0.448001 -1.37975 1.11846 -0.699883 -0.893467 -0.392219 1.18799 -0.615703 1.31192 -2.34044 -1.03149 -0.174201 1.19494 0.565523 1.3462 -0.620393 -0.089029 1.46088 1.74782 1.11246 0.418829 -0.291198 -0.322711 -0.263075 0.784706 0.481765 0.462196 1.30367 1.3556 0.239907 0.252482 -0.14983 0.640954 -0.467673 0.231098 -0.199118 -0.235056 0.928672 -1.70561 -0.471319 -0.346474 -0.614807 0.737028 -127.6756 -1301.776 -1429.452
26650 -0.559511 -0.826176 -0.964248 -1.76443 -1.21824 0.463514 0.572725 0.618589 0.385655 0.688725 1.55905 1.90063 1.28022 -0.736029 -0.704687 -1.26365 1.42913 -0.0810797 -0.124834 0.40602 -1.40795 0.664865 0.985822 -1.22302 0.586273 0.323117 -0.9814 -0.311691 -0.288626 -0.590676 -0.00830737 -2.40956 -0.408314 1.03835 -1.19002 -0.263929 0.057531 -0.642211 0.187209 -1.66723 2.02274 1.5125 -1.17918 -0.0716781 0.552873 -0.668971 0.988237 -2.38815 0.785646 -1.51973 0.0789898 -0.823999 0.399419 -0.374845 -1.58824 0.754617 1.00972 -1.79874 0.0895592 -1.49454 -0.809184 1.36593 0.582925 0.619666 1.37805 -0.44896 0.202371 0.98381 0.930377 -0.605585 0.721994 0.780341 -0.884441 0.346072 0.665962 0.448208 0.234214 0.414232 0.763376 -1.01708 0.340871 0.638152 -0.0658433 -0.0281266 0.643343 -0.277323 0.182618 0.0978155 -1.20068 0.16622 0.0135356 0.0280348 0.133327 -121.2302 -1297.446 -1418.676
