iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkuDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkuDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkuDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkuDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkuDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkuDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkuDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkuDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkuDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkuDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkuDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkuDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkuDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkuDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkuDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkuDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkuDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkuDfrac(1.16)	LnPrior	LnData	LnPosterior
1000	-0.357107	-2.32518	0.0170704	-1.63811	-1.41209	0.283966	0.337264	1.17503	0.835982	0.539521	1.55851	1.86028	1.24331	-1.88868	0.54955	-1.04655	0.386608	-0.102755	-0.918412	-1.20337	0.578174	0.064044	1.63899	-2.061	0.656483	2.5134	-0.521111	-0.0573703	-0.725725	-0.161954	1.76088	-0.782447	-0.262486	0.974392	0.429017	-0.928134	0.126263	0.236332	-0.646007	3.02034	0.473911	0.526054	-1.07109	-0.290896	-1.50745	0.62616	-0.124008	-2.50507	-0.160031	-0.176926	1.65535	-0.420799	1.03386	-1.15674	0.559477	0.616791	0.104369	-1.78043	0.315342	-0.304855	-1.63219	0.396124	1.15681	0.305527	-0.933518	0.897107	-0.0296026	1.08923	0.747082	1.16376	0.797175	0.615578	-0.49624	-0.13481	0.241682	0.136318	-0.0499934	0.743667	0.421302	0.905359	0.32102	-0.283432	0.417802	-0.101604	-0.0946068	-0.427322	0.212763	0.415052	-1.82116	-0.420078	0.468055	-0.884911	0.361368	-1.274530e+002	-1.289183e+003	-1.416635e+003
1050	-0.324265	-2.55035	0.629839	-1.66199	-1.29776	0.356608	0.301615	1.21458	0.44068	0.550439	1.61683	1.91944	1.23533	-1.0936	-0.0394042	-1.702	0.909482	0.114978	-1.02361	-0.861771	-0.0457337	0.47217	1.09314	-1.97666	0.891698	2.39944	-0.61808	0.00208878	-0.789491	1.08091	0.00514177	-2.65178	0.570875	0.370072	0.235847	-0.759775	0.0100327	-0.688478	-0.198694	2.67456	1.89121	1.07104	-0.859077	-0.331148	-0.353361	0.397092	1.08707	-2.67302	-0.00467961	-0.067881	0.981662	-0.480953	1.04664	-1.24769	0.566549	-0.538651	1.56201	-1.82597	-0.0452071	0.0775292	-1.75137	0.8936	0.725765	-0.142767	0.428228	0.161845	1.17128	0.487333	0.771184	-0.142966	-0.81344	-0.855238	-0.815456	-0.083643	0.144572	0.0307665	-0.471316	0.766291	0.305907	0.961551	0.490725	0.0549659	0.351573	-0.247424	0.425041	-0.0976657	-0.423965	0.470028	-1.70545	0.221106	0.518563	-0.566435	-0.0284502	-1.286680e+002	-1.285662e+003	-1.414330e+003
1100	-0.329968	-2.26948	0.428663	-1.68586	-1.13707	0.33933	0.531741	1.76712	0.398998	0.575152	1.57691	1.72008	1.25064	-0.901289	-0.690781	-1.053	0.423673	-0.37299	-1.71095	0.903382	-0.26345	-0.0411224	1.01656	-1.70268	-0.122072	0.531252	-0.341099	0.205952	-0.288627	-0.106174	-0.836776	-2.64177	-0.608823	0.27516	1.43623	-0.160008	-0.875157	-1.02696	-0.0294198	0.413768	0.527332	1.6775	-1.01862	-0.891454	0.0238612	1.04849	1.08266	-2.95739	0.225045	-1.18226	1.11914	-2.08624	0.0106107	-0.49532	-0.783693	-0.768001	1.32624	-1.91864	0.310785	-0.867686	-1.27576	-0.446151	0.69421	0.271764	-0.171522	0.0010581	0.334513	0.738915	0.612669	-1.27749	2.01661	1.24202	-0.933064	0.0632079	1.14502	-0.476223	-1.16715	0.268121	0.517647	0.170976	0.275759	-0.0104386	0.0631165	-0.870604	1.39701	0.719403	0.789136	-0.212116	-1.35837	-0.480216	-0.197759	-0.995415	-0.00677631	-1.296259e+002	-1.288090e+003	-1.417716e+003
1150	-0.380013	-2.30724	0.368968	-1.77614	-1.15865	0.31046	0.530875	1.37302	0.41236	0.59752	1.65821	1.96892	1.20439	-1.34594	-0.268317	-0.631587	0.861913	0.170074	-1.46912	1.37407	-0.573134	0.475268	0.932792	-1.7636	0.339855	0.499622	-1.08742	-0.321246	-1.0546	0.50932	0.522572	-1.25143	-0.568858	0.668177	-0.676703	0.0934084	-0.446663	-0.756828	-0.290312	2.39686	-0.306856	1.60905	-0.843843	-0.601247	-0.302952	1.03176	0.697066	-2.04799	0.483548	-1.09004	0.241295	-1.48224	0.455928	-0.741031	-0.162251	0.0804791	2.46616	-1.71884	0.585978	-1.45709	-1.60242	1.39697	0.370421	0.452641	0.974097	-0.714025	-0.0365082	0.611616	0.960863	-0.0120549	0.755287	0.984283	-0.736905	0.520123	-0.107444	-0.517499	-0.422279	0.611093	0.81736	-0.37077	0.0227215	-0.334032	0.10469	-0.535996	1.35532	-0.104136	0.318544	0.292651	-1.53473	-0.187683	0.642803	-0.632688	0.249638	-1.241963e+002	-1.287497e+003	-1.411694e+003
1200	-0.471629	-1.88093	-0.281103	-1.61376	-1.22004	0.35539	0.155587	0.890601	0.533996	0.607988	1.53533	2.01374	1.22626	-1.30903	-0.432958	-0.945615	0.176558	-0.438828	-0.916849	-0.348752	0.324023	-0.541954	1.06238	-1.88165	1.51673	0.745657	-1.03566	0.000883951	0.242223	-0.71067	-0.745372	-2.22883	0.315673	0.878622	-1.42385	-0.190421	-0.613194	-0.624289	0.187706	1.97372	0.966956	1.16469	-1.5428	-0.503165	0.595764	0.100855	0.0268974	-2.1871	0.299014	-0.70042	0.083742	-1.799	0.307147	-0.777901	-1.12952	-0.0890591	0.355307	-1.27714	0.328451	-2.13334	-1.69649	0.061827	0.628919	0.956423	0.40719	-1.09899	0.286721	0.556654	0.728907	1.50619	1.66999	0.360847	-0.608727	0.574138	-1.59407	-0.305878	0.513506	0.398091	0.60841	0.64308	0.955127	-0.803674	-0.116227	-0.595933	2.37026	1.18707	-0.549374	0.0172673	-1.52247	-0.0124959	0.677699	-0.714389	0.107112	-1.272172e+002	-1.279961e+003	-1.407178e+003
1250	-0.486241	-1.70542	-0.484798	-1.69398	-1.44544	0.389186	0.229384	0.647857	0.575518	0.615931	1.60434	1.7576	1.30482	-0.881818	-0.87896	-1.6753	1.04613	0.312801	-0.780721	0.0946955	0.667408	-0.294586	1.22898	-1.98635	0.448617	0.812546	0.281142	0.226856	-0.306389	-0.219206	-0.00775446	-1.83394	0.104561	1.22473	-1.67269	-1.33567	-0.501361	-0.640686	0.526571	0.974198	0.641911	0.805656	-0.869451	-0.204048	-0.98056	0.539788	0.397608	-1.9691	0.185947	1.36324	-0.233792	-0.528893	0.652469	-0.653685	-0.870621	-0.897916	1.11996	-1.82952	-0.124208	-2.18284	-1.34659	-0.0109993	0.835091	0.972345	-0.531491	-1.1612	0.124686	1.18743	0.905286	-0.50368	0.595108	-0.119662	-0.494002	0.358839	1.50963	0.204041	0.549452	0.858979	0.954393	0.0927148	-0.73197	0.303682	1.04562	-0.0369574	-0.327854	-0.586556	-0.0388635	0.345619	-1.17736	-1.65688	0.769218	-0.469614	0.460181	-1.207900e+002	-1.297924e+003	-1.418714e+003
1300	-0.519611	-1.62267	-0.389301	-1.49319	-1.24547	0.395604	0.37578	0.864866	0.526436	0.685612	1.51363	1.83917	1.24984	-1.12559	-0.0790255	-1.33592	-0.175717	-0.151438	-1.05942	-0.487372	0.819341	-0.0561859	0.970713	-1.31071	-0.711995	0.724984	-0.935119	-0.181865	-0.299048	-0.137107	-0.2696	-1.89702	0.234598	0.799974	-0.781063	0.174843	0.0215215	-0.668942	0.484246	0.571349	0.327411	1.77671	-0.691344	-0.229358	-0.744364	0.473049	0.888008	-2.2081	0.418069	-0.712885	0.363754	-0.253573	0.753134	-0.712639	0.382654	-0.612776	0.92438	-1.83505	-0.153223	-0.982646	-1.4296	-0.761819	0.396205	0.961759	1.3629	-1.25856	0.451818	0.47453	1.05159	0.27247	0.423438	-0.697031	-0.456124	0.275815	-1.42152	0.508621	-0.724943	0.295635	0.850793	-1.54138	0.954533	-1.23606	0.0548093	-0.318517	0.932974	1.38619	-0.270242	-0.236006	-0.951657	-0.448381	0.289582	-0.716237	0.154224	-1.165459e+002	-1.286349e+003	-1.402895e+003
1350	-0.556875	-1.57566	0.0226815	-1.55086	-1.33212	0.311755	0.427277	0.983267	0.509987	0.620513	1.60586	1.90767	1.25249	-1.38863	-0.400832	-1.56305	0.288903	-0.416995	-1.12682	-1.00409	0.397545	-0.359815	1.14397	-1.69686	-0.282124	1.1185	-0.533202	0.228267	0.172388	-0.776161	-1.12571	-2.52253	-0.243221	1.55591	2.03885	-1.44978	-0.585039	-0.531075	0.482694	0.895062	-0.389418	1.61593	-0.795293	-0.215043	-0.536131	-0.0150289	0.746371	-2.20245	0.451808	-0.256331	-0.0957156	-0.579999	0.69473	-0.734875	-0.888921	0.756589	-0.339996	-1.37764	0.608315	-1.36322	-1.78183	-1.13604	0.719068	0.896268	1.18313	-1.25393	0.358806	0.663307	1.5151	-0.904464	-0.554432	-0.393787	-0.291173	0.197484	-1.53983	0.195302	0.189689	0.133257	1.41811	-0.422091	-0.700822	-0.133618	0.273288	0.456413	0.0847841	-0.462883	0.421964	0.186945	-0.991255	-1.85087	0.494669	-1.47092	0.23019	-1.257341e+002	-1.282297e+003	-1.408031e+003
1400	-0.596788	-1.45316	-0.224925	-1.57981	-1.32443	0.274253	0.404696	0.662331	0.55506	0.70949	1.54128	1.73354	1.26039	-0.653507	-1.9767	-1.89247	0.0930766	-0.0890244	-1.27318	0.442929	-0.491475	0.298942	1.04898	-1.93232	-0.121315	0.554459	-0.174383	0.565337	1.15071	0.282455	-2.68854	-2.47378	0.0444424	1.8737	0.731662	-1.59468	0.258301	-0.523116	0.773904	0.450561	0.30366	1.70517	-0.707736	0.0383199	0.250729	-0.377018	0.880563	-1.78586	0.183714	-1.00022	1.5029	-0.762196	0.626682	-0.439363	0.0628593	-0.497924	1.11161	-1.59064	0.484408	-1.82454	-2.16042	-0.0760092	0.652834	1.11627	1.69991	-1.25193	0.428	0.670056	1.8974	0.408738	-0.0862094	0.357604	-0.659952	1.12779	-1.48649	0.981733	-0.369894	0.635578	1.26654	0.739342	0.225505	-0.539306	0.12385	0.467386	0.0433285	0.214897	-0.0277135	-0.434319	-1.52754	-0.462647	-0.269665	-0.562439	0.370088	-1.302301e+002	-1.277059e+003	-1.407289e+003
1450	-0.496374	-1.34123	-0.481208	-1.68875	-1.42203	0.26695	1.46058	0.420374	0.581986	0.784308	1.46236	2.00849	1.23465	-1.0313	-0.905272	-1.44413	0.562024	0.153894	-1.35527	-0.0489905	-0.183161	-0.0268105	1.13676	-2.36972	0.0729249	0.868167	0.227432	0.234359	0.552473	-1.10266	0.204077	-1.11536	0.338372	1.05303	-0.462245	-0.688981	0.04665	-0.343464	0.761712	1.91182	-0.0992031	1.66302	-0.592584	-0.532452	0.733049	-0.550922	-0.0588494	-1.44514	0.69914	1.8072	-1.88661	-0.297706	0.908025	-0.818519	-0.523034	0.92568	 1.04	-1.42366	0.75484	-1.23144	-2.22766	0.600795	0.601519	1.14982	0.270719	-1.59279	1.06655	0.685603	1.6461	0.779932	-1.14468	0.0747564	-0.394359	0.545048	-0.247997	0.855152	-0.101427	0.619823	1.20585	0.407038	-0.370281	-0.297948	0.258917	-0.115279	0.457577	-0.364507	0.095844	0.599625	-1.60823	-0.551255	0.980005	-0.583301	0.220193	-1.242350e+002	-1.284285e+003	-1.408520e+003
1500	-0.539325	-1.4377	-0.774525	-1.64314	-1.37688	0.290188	0.523434	0.422419	0.448068	0.671183	1.53224	2.09475	1.27531	-1.39048	-0.492375	-1.47252	1.09786	0.347434	-1.09011	0.699963	0.0722841	0.296528	1.25471	-2.19387	1.44351	2.18282	-0.907703	-0.392899	-0.379929	1.03854	-1.04664	-1.15342	0.176898	1.13432	1.44542	-0.669601	-0.0637689	-0.505112	0.573107	0.0773805	1.43309	0.975518	-0.957864	-0.565477	2.35801	-0.814463	0.783604	-2.01782	0.487107	0.890779	0.0646492	-0.86612	0.73804	-0.706853	0.630974	-0.759191	0.482464	-1.5387	0.651299	-1.69395	-1.48534	0.585083	1.00867	1.24329	-0.248373	0.0895812	0.515223	0.904843	1.41731	0.369505	0.266242	0.639863	-0.27756	0.801576	-0.838425	0.471365	0.159959	0.655986	0.75925	2.00271	0.201922	-0.338499	0.339052	0.619437	-1.00229	0.531926	1.14412	0.365394	-1.5128	0.387588	-0.155587	-0.508313	0.428183	-1.257929e+002	-1.289733e+003	-1.415525e+003
1550	-0.526532	-1.75004	-0.731061	-1.51033	-1.38694	0.31838	0.687138	0.432517	0.32449	0.597613	1.52459	1.80639	1.2928	-0.797643	-0.52561	-1.85748	0.814877	-0.23025	-1.23839	0.32154	0.824288	-0.0263497	1.43257	-1.36137	0.83788	0.199809	-0.061943	0.556937	0.43909	-0.317337	-0.411535	-0.714559	0.215437	1.22189	0.6769	-0.26318	-1.67898	-0.861066	0.405168	1.38916	1.40482	1.37338	-0.807292	-0.585158	1.57596	0.221309	0.251529	-2.13194	0.843325	-0.86234	2.1382	-1.80095	0.68749	-0.876316	-0.236349	0.915359	-0.379288	-1.18053	0.311712	-1.48902	-0.565463	0.550978	1.01641	0.682896	0.681733	0.2832	0.309604	1.04622	1.56873	-1.36256	0.96844	-0.389576	-0.466046	0.612115	-0.156039	0.354418	-0.100292	0.553914	1.14304	0.106497	0.0923615	-1.10115	0.334004	-0.133948	1.339	0.0813467	1.02487	0.579747	-1.16623	-0.18928	0.865279	-0.862733	0.254585	-1.212768e+002	-1.291342e+003	-1.412619e+003
1600	-0.459066	-1.66846	-0.678611	-1.36081	-1.35373	0.368151	0.595029	0.427987	0.424455	0.565698	1.50198	1.80223	1.27321	-0.798592	-1.64098	-0.739125	0.3324	-0.307605	-0.968491	-0.566687	2.1649	-0.03247	1.39958	-1.35775	0.475033	1.16369	-0.581519	0.581516	-0.577179	-0.970167	0.903973	-2.53332	0.160969	0.842429	-0.415138	-0.493185	-0.814186	-0.918862	0.408586	2.66725	0.474714	0.999097	-1.28556	-0.4494	1.18739	-0.259489	0.587676	-2.05082	0.312421	-0.608075	1.48133	-0.956774	0.66299	-0.895591	1.65112	-1.8312	1.16398	-1.9784	0.268189	-2.29258	-1.07053	-0.472316	0.852397	0.461813	0.93203	-0.163981	-0.539321	0.990594	1.05028	-0.679309	2.03301	0.459084	-0.779895	0.0884615	0.637426	0.927142	-1.01417	0.571435	0.465057	0.569321	1.13097	-0.925418	0.482485	-0.689095	0.183827	0.580793	-0.0393565	0.0993985	-1.32438	-0.425134	0.38341	-1.00958	0.481757	-1.303385e+002	-1.285823e+003	-1.416162e+003
1650	-0.496627	-1.22266	-0.612395	-1.58006	-1.44614	0.396294	0.841812	0.936786	0.519731	0.617558	1.7396	1.82593	1.28864	-0.705056	-1.44125	-0.880903	0.606094	-0.262014	-1.50373	-0.454734	0.831132	0.132072	1.40312	-1.58344	0.605505	-0.390914	-0.849556	-0.0013598	-0.0917623	0.112175	-0.706015	-0.8061	0.405297	0.715119	-0.0539984	-0.10978	-0.353617	-0.438437	-0.0124272	1.0608	0.815782	1.70738	-1.00121	-0.229714	0.317802	-0.571504	1.11396	-1.52064	0.420811	0.946469	-0.757982	-0.851826	0.6026	-0.338361	1.49734	-1.12555	0.746395	-1.65104	0.301153	-1.77547	-0.896092	-0.569332	0.821148	0.806146	0.998165	-1.31177	0.637817	0.845217	0.918891	0.00835098	0.261912	-0.588236	-0.299142	0.63135	0.911865	-1.17849	-0.0152891	0.517619	0.662076	1.71644	0.0303349	-0.378859	0.256075	0.224569	-0.363421	0.113204	0.119295	0.41916	-1.41377	-0.177588	0.102164	-0.83295	0.570757	-1.163220e+002	-1.288224e+003	-1.404546e+003
1700	-0.549977	-1.0256	-0.765548	-1.49129	-1.61931	0.401984	0.685753	0.688367	0.403686	0.702074	1.49537	1.95075	1.24608	-0.283551	0.299749	-2.47239	0.817786	0.422029	-0.872269	-0.0736977	0.24204	0.977443	1.45531	-1.50057	0.663807	1.01627	-0.6395	0.597039	0.398137	-1.1781	-0.27571	-2.69576	0.75363	0.850253	0.450577	0.100881	-0.251801	-0.55256	0.592	-1.03757	0.781726	1.06405	-0.433394	-0.303255	-0.193435	0.355585	0.424038	-1.86933	-0.0560119	0.522642	0.594187	-0.0485324	0.877079	-0.297196	-0.66154	-0.650846	1.13071	-0.888182	0.704426	-2.77671	-1.23329	-0.439652	1.02679	0.407953	1.59568	-0.729652	-0.0678745	1.17104	0.994206	-0.781605	1.24142	-0.526667	-0.226592	0.73511	-0.535961	-0.518903	-0.903855	0.975329	1.36128	0.375704	-0.738119	-0.583808	0.883055	0.145984	1.96608	0.520025	0.508011	0.670915	-1.13523	-0.191174	-0.0419029	-1.3609	0.691923	-1.240298e+002	-1.280821e+003	-1.404850e+003
1750	-0.495531	-1.11178	-1.02392	-1.65165	-1.65864	0.391878	0.444694	0.512145	0.45534	0.747954	1.51062	1.83749	1.26331	-0.950075	-1.85047	-0.524496	0.228171	0.351137	-0.98735	0.008956	0.617578	-0.564436	1.45996	-1.66485	1.21448	0.347392	-0.414916	0.665488	-0.307545	0.714174	-0.999646	-1.50033	0.784037	0.932317	0.180291	0.101051	0.122699	-0.355064	0.317717	0.122022	1.40435	2.16303	-0.719569	-0.119021	0.472722	0.453894	1.00202	-1.39453	0.212327	1.48915	-0.0995567	-0.297031	1.0322	-0.887012	1.35963	0.259387	1.6829	-0.638422	0.0626082	-2.86359	-0.554278	-0.223079	1.14472	0.773556	0.893512	-0.921247	0.354042	1.19584	1.16984	0.752007	0.920972	-0.12201	-0.385496	0.544171	0.157692	0.412996	-0.963303	0.912696	1.13202	1.23089	0.242608	-0.0299289	0.524192	0.351282	0.756805	0.00485587	-0.770766	0.916834	-1.16038	0.252232	-0.454019	-1.13798	0.709741	-1.208980e+002	-1.275658e+003	-1.396556e+003
1800	-0.459637	-1.18553	-0.776505	-1.78425	-1.6613	0.407549	0.879835	0.502984	0.578781	0.698028	1.56749	1.88146	1.23137	-0.778246	-1.19139	-0.411565	0.584254	0.62826	-1.33188	0.212701	0.255372	0.614341	1.45925	-1.18506	0.917339	-0.86552	-0.764594	0.231577	-0.0448947	-0.521459	-0.101731	-1.48809	0.931991	0.943699	-1.32604	0.912506	0.230039	-0.200704	0.19158	1.80565	0.343191	1.34294	-0.334166	-0.210241	1.28229	-1.34209	0.615824	-1.43756	0.539369	1.53903	-1.64522	-0.877386	1.29016	-1.00029	0.459206	0.146568	1.20671	-0.973073	0.43328	-1.71239	-1.56683	0.560002	1.24793	0.159383	1.61117	-1.15032	0.837575	1.16768	1.07982	0.647919	-0.394413	0.342292	0.030239	0.359975	0.810527	-0.12018	-0.461429	1.31711	0.502267	1.63282	-0.159283	0.182149	0.695397	-0.235727	0.357499	0.576381	0.604711	0.810527	-1.3067	-0.191076	0.665413	-0.619067	0.814643	-1.217932e+002	-1.280782e+003	-1.402575e+003
1850	-0.560871	-1.34759	-0.75657	-1.89451	-1.58038	0.323853	0.739549	0.446018	0.415857	0.610828	1.49295	1.93722	1.2872	-0.84363	-0.371745	-0.557281	2.17103	0.203679	-0.730193	0.0834616	0.0972133	0.332485	1.78584	-1.4861	-0.532893	1.35677	-0.100169	0.577341	-0.468782	1.1758	-0.218849	-1.72401	0.586537	1.20102	0.0899391	0.945216	0.308363	-0.593047	0.390585	1.2782	0.69519	1.53861	-0.751228	-0.332073	0.0392498	1.01117	0.54012	-1.62059	0.0632608	0.453801	0.20354	0.0860859	0.653008	-0.592232	0.377107	-0.403372	1.1904	-1.32189	0.681032	-1.59417	-2.16958	0.536158	1.38715	1.14504	0.324018	-0.339718	0.899509	1.39113	1.57038	-0.243422	0.432932	0.716874	-0.35403	0.822475	-0.783223	1.11002	0.217883	1.14014	0.837516	0.842475	0.879392	0.838338	0.893856	0.498187	-0.0519463	1.34685	0.365089	0.395431	-1.13824	-0.748888	0.641525	-0.456705	0.641332	-1.209386e+002	-1.292156e+003	-1.413095e+003
1900	-0.553965	-1.49135	-0.474791	-1.69276	-1.5764	0.343584	0.615679	0.776997	0.40067	0.677371	1.48537	1.72838	1.29826	-0.877911	-0.67922	-1.48743	0.658317	0.352322	-1.03453	0.627621	-0.556263	0.89371	1.36814	-1.42529	-0.954147	1.3875	-0.0749346	0.744363	0.133218	-0.728799	-0.751934	-1.95846	0.580163	1.41646	0.00112983	-0.733601	-0.877357	-0.609916	0.30003	0.684722	1.32919	2.04077	-0.467831	0.146316	0.505992	-0.415865	0.14517	-1.83439	0.763313	0.794901	-0.434174	-1.37652	1.04346	-0.368805	-0.854862	-0.673721	1.60976	-1.25199	0.544017	-1.78102	-1.50987	-0.339911	1.03085	1.41889	0.320897	-1.50622	1.07006	1.194	1.35058	0.978331	0.717064	0.476195	-0.483373	0.618377	0.425194	0.0598654	0.100051	0.909181	1.48516	-1.75723	-0.688995	0.0700882	0.180852	-0.127834	-0.384926	0.852177	0.389106	0.753897	-0.816912	-0.805666	0.211161	-1.4557	0.54102	-1.248430e+002	-1.277271e+003	-1.402114e+003
1950	-0.553735	-1.76828	-0.19441	-1.69664	-1.39197	0.359199	0.725815	0.77048	0.428023	0.534476	1.57627	1.98978	1.27237	-0.959471	0.0244262	-1.70432	0.764744	0.00905243	-1.19078	0.0273849	0.820113	-0.0390627	1.71471	-1.28275	0.812477	0.759455	-0.876084	0.644645	0.133521	-0.551171	-0.710233	-1.49016	0.298886	0.80484	0.633246	-0.667819	0.0652876	-1.0058	0.190629	0.646709	0.836655	1.35546	-0.968299	0.0889141	-1.13464	0.851758	0.387863	-1.80745	0.834068	1.65091	-1.44057	-0.70541	1.22813	-0.304707	-0.705885	0.948848	1.82195	-1.57164	0.655779	-1.97471	-1.02818	0.844885	0.990687	1.22553	0.51316	-1.80768	0.0458647	1.25337	1.26624	-0.334765	-0.306333	0.16535	-0.188645	-0.0160905	0.719223	0.704276	0.479943	0.598398	0.744239	0.563685	0.644413	-0.459202	0.244761	0.309	0.458137	0.196633	0.343141	0.388331	-1.29121	0.0182701	0.0752289	-0.728959	0.37726	-1.210372e+002	-1.283339e+003	-1.404376e+003
2000	-0.53174	-1.87719	-0.162857	-1.79111	-1.59158	0.35533	0.529521	0.749703	0.689708	0.543288	1.56298	1.82306	1.22801	-1.0796	-1.44909	0.231284	0.552073	0.344705	-0.664602	-0.18327	0.547519	0.0461608	1.9145	-1.39877	1.4023	0.778687	-0.185557	1.09317	0.131257	-0.0902744	-0.142778	-1.16341	1.1491	1.26856	-1.95565	-0.260452	0.344612	-0.717243	0.477613	1.00234	0.605581	1.47726	-0.93713	-0.148496	-0.365364	0.924787	-0.0447869	-1.89338	0.736961	-0.498966	-0.685061	-1.02591	1.20484	-0.301737	-0.229045	-0.885561	1.25687	-1.12244	0.362621	-0.556524	-2.10099	-0.00088412	1.33932	0.881684	2.17015	-1.38554	0.18357	1.51644	1.36499	0.255965	-0.538962	0.0731706	-0.256622	0.228813	-0.0689409	-0.371996	-0.370578	0.845306	1.09968	-0.825679	0.620227	0.216276	0.65205	-0.179435	0.634178	0.717166	0.0984305	1.06257	-1.1107	-0.262254	0.174082	-0.647466	0.843335	-1.219045e+002	-1.278246e+003	-1.400151e+003
2050	-0.514524	-2.18776	0.160394	-1.75444	-1.46322	0.330976	0.374842	1.08709	0.689846	0.576743	1.55468	1.75322	1.26816	-1.08366	-0.780231	-1.01273	1.01813	0.152301	-0.366043	-1.79044	0.583627	0.69736	1.42607	-1.49461	-0.294929	0.573112	-0.403473	0.032534	-0.0649794	2.05684	-1.31787	-1.67335	-0.221523	0.903945	-0.540196	0.619618	0.06411	-0.493683	0.388544	1.71292	0.975562	0.801667	-0.667112	0.053574	-0.543356	0.686139	0.538366	-1.61338	0.334763	-0.0715681	1.81336	-1.11448	1.03958	-0.70461	0.00309919	1.78191	0.436177	-1.73166	0.359167	-1.22186	-1.43458	0.439217	0.968916	0.777433	2.15341	-0.880186	0.348214	1.23634	1.21895	0.446525	0.156227	0.689858	-0.738289	0.666284	-1.18957	2.0839	-0.0421203	0.899326	1.25282	1.2422	-0.533514	0.036645	0.548069	0.212944	1.67707	1.0993	0.415514	0.892073	-1.10125	0.697442	-0.674125	-0.375542	0.874	-1.289916e+002	-1.284041e+003	-1.413032e+003
2100	-0.519573	-2.09349	0.86799	-1.53264	-1.41359	0.308344	0.304953	0.885905	0.490135	0.582683	1.55257	1.78996	1.2337	-0.57558	-2.26734	-0.817463	0.0585611	0.263802	-0.455517	-1.18562	-0.61368	-0.268212	1.66795	-1.37776	0.0123195	-0.43242	-0.720709	0.667334	-0.369068	-0.0206308	1.36591	-3.40578	0.287864	0.9036	-0.675599	0.181103	-0.87686	-0.991386	0.28924	1.86148	0.423447	0.75419	-0.741278	0.131105	-1.38392	1.0296	0.70915	-2.30531	0.381869	0.636854	-0.761094	-1.05625	0.732518	-0.701067	-1.04434	-0.424109	0.448026	-0.932541	0.441405	-2.51128	-2.36323	-0.782018	1.02172	0.700435	0.081933	-0.80111	0.712866	1.0182	1.51353	0.139423	0.509767	0.547278	-0.569602	0.699741	0.43878	-0.444939	0.926039	0.71049	1.11767	-0.945947	2.24369	-0.748709	0.462013	0.151019	-0.108048	-0.0780503	-0.061526	0.500293	-1.18815	-0.14414	-0.856971	-0.7654	0.228831	-1.311451e+002	-1.289976e+003	-1.421121e+003
